time,loss,mse_loss,kld_loss,val_loss,val_mse_loss,val_kld_loss,lr
131.33917140960693,23154581639356.844,23154581639356.84,0.44471085257363735,4.374888319530108e+31,4.374888319530108e+31,0.4078073054552078,6.3987e-10
131.85707902908325,9228761968016.195,9228761968016.191,0.4413516842516283,3.436031471434632e+31,3.436031471434632e+31,0.47537533938884735,6.3710e-10
132.30651426315308,5694284757014.504,5694284757014.501,0.4474627147440304,inf,inf,1.1205856837332249,6.3432e-10
132.03442931175232,6831632654001.721,6831632654001.721,0.4514716921601807,69026200232.0,69026200232.0,0.27111490815877914,6.3154e-10
143.16759204864502,21865569208052.914,21865569208052.914,0.448173850328845,4.98970668973343e+21,4.98970668973343e+21,0.3532027378678322,6.2876e-10
134.3978672027588,47257373174104.58,47257373174104.58,0.4535603192530368,3.8205697517686733e+27,3.8205697517686733e+27,0.47571876645088196,6.2598e-10
135.12368774414062,48810397020918.71,48810397020918.71,0.45072877615169993,17961110304.0,17961110304.0,0.2579858787357807,6.2319e-10
134.1784863471985,4981202548323.618,4981202548323.618,0.44951686315108413,inf,inf,1.4306928850710392,6.2040e-10
136.48093724250793,1034312006013.2719,1034312006013.2693,0.4508901948197524,7.293626618826789e+26,7.293626618826789e+26,0.43818989768624306,6.1760e-10
142.43963241577148,9746854293258.678,9746854293258.678,0.4457546155203013,1.8717513454037282e+24,1.8717513454037282e+24,0.33910200744867325,6.1480e-10
136.5159032344818,19203609736706.23,19203609736706.23,0.44860116182420023,inf,inf,0.7284385599195957,6.1201e-10
135.66446781158447,3196917500614.9014,3196917500614.9004,0.44915913807186403,inf,inf,0.7370541617274284,6.0920e-10
136.43207049369812,3913288024113.05,3913288024113.0474,0.4469015618363521,5.2123913412243176e+29,5.2123913412243176e+29,0.39780139178037643,6.0640e-10
140.2273006439209,106846104413484.55,106846104413484.55,0.44469240203759913,7.151684581562816e+20,7.151684581562816e+20,0.319305207580328,6.0359e-10
137.15800881385803,22787494319354.375,22787494319354.375,0.4443592294641861,1.5825770043166775e+19,1.5825770043166775e+19,0.29713574796915054,6.0079e-10
135.72005319595337,15848871722380.414,15848871722380.412,0.44743146050600635,2.3799997940372478e+29,2.3799997940372478e+29,0.4074525237083435,5.9798e-10
134.34353733062744,6860578842478.125,6860578842478.125,0.44623535076281673,inf,inf,0.5807511322200298,5.9516e-10
138.66110587120056,4382231513711.297,4382231513711.297,0.44632446230795614,inf,inf,0.7367937117815018,5.9235e-10
137.12611722946167,85901359012935.66,85901359012935.66,0.45361958990370543,inf,inf,0.8342927470803261,5.8953e-10
135.5516197681427,3992196991934.8105,3992196991934.8105,0.4485843038172496,66296186453988.0,66296186453988.0,0.2971562147140503,5.8672e-10
135.95280408859253,15138949940713.375,15138949940713.371,0.44968180376989886,1.0189220627390387e+33,1.0189220627390387e+33,0.503074411302805,5.8390e-10
138.15817880630493,16061209893345.154,16061209893345.154,0.45306835381170163,inf,inf,1.074087981134653,5.8108e-10
135.38435196876526,4472720031021.297,4472720031021.297,0.4485142818115596,3641149420482.0,3641149420482.0,0.2676079198718071,5.7826e-10
137.3967273235321,39447596458568.39,39447596458568.39,0.44798515978596753,inf,inf,0.5451583229005337,5.7543e-10
141.47143697738647,14392029086724.42,14392029086724.42,0.4477340052104056,10038170400.0,10038170400.0,0.25281592831015587,5.7261e-10
131.7251217365265,10277330941268.367,10277330941268.363,0.44724636125445666,inf,inf,0.5351795367896557,5.6979e-10
131.8169481754303,9649226346906.984,9649226346906.984,0.44437549595820935,3709963831977196.0,3709963831977196.0,0.29592467099428177,5.6696e-10
132.1576590538025,5097891616706.985,5097891616706.985,0.4484145862800522,1.120665917373124e+32,1.120665917373124e+32,0.4363843910396099,5.6413e-10
141.8204960823059,1156662261635.8455,1156662261635.8455,0.44939567501705485,inf,inf,0.796347588300705,5.6131e-10
134.54563641548157,4499127875918.0,4499127875918.0,0.4505689803352974,2.2220043594519187e+23,2.2220043594519187e+23,0.3268171511590481,5.5848e-10
136.51868653297424,9691971873224.002,9691971873224.0,0.44365460468349316,inf,inf,0.7805268950760365,5.5565e-10
136.54878115653992,6642003782795.97,6642003782795.97,0.4511607012100648,6.2783211638904776e+16,6.2783211638904776e+16,0.2847733274102211,5.5283e-10
